id,screenName,tags,friends
511206453,EdwinLuce,['#nationaldogday'],"['1558978964', '25189194', '18174186', '931326822', '175198393', '27711685', '20322986', '26939677', '2149792819', '18494593', '324623094', '2715093539', '394400134', '178690996', '2440063854', '23122597', '15108422']"
4316747413,Jess_1c,['#nationaldogday'],"['2564131222', '2903197043', '3008154692', '4913077814', '4458587490', '1536791610', '745305018383761408', '758867959120994305', '2767593724', '756232931840962560', '2999630682', '734191549743927297', '2302359373', '3015722243', '3285019736', '169686021', '2201206007', '403179950', '2807945793', '18028996', '3618526398', '4759195213', '1222875848', '2411748546', '2578700548', '3885408612', '204887235', '1447719710', '4295115078', '2295462134', '723944616492326912', '236699098', '3113170096', '4632346668', '18236230', '291547392', '729844254713860096', '727874898392027138', '3719445494', '2596778052', '2759936347', '2640250572', '720730040875417600', '2881460497', '720807037341270016', '4480106832', '2775678601', '4870904286', '3253316750', '716454107939086336', '3164642888', '2680209110', '3036725070', '3700305494', '2583580415', '2601945210', '2920172617', '1535776297', '272205415']"
3959657777,Secretagent1203,['#nationaldogday'],"['41103441', '15167351', '736225154590777345', '1446853159', '303940308', '2559201936', '14296591', '247062249', '16878629', '37599351', '708031268420657152', '16720424', '1187793236', '220257674', '100065631', '698928678621880321', '21836409', '531162864', '2850001282', '2707027969', '2535349592', '1222960530', '539626435', '1713417312', '198483889', '277334813', '3336741669', '18648537', '44189291', '1096210890', '105056014', '15081182', '2279881490', '4817415329', '71796971', '3014436959', '725071780721774592', '263359642', '46476526', '716631446404907008', '180689783', '20567743', '3130170303', '51792770', '725080142754750465', '334706995', '21588316', '22311903', '555069599', '2334346969', '14855279', '14993272', '18857913', '1198397990', '1015962704', '856037461', '2323982664', '720335136', '725134632618999810', '295584522', '198565074', '3407114429', '111832673', '772026852', '2731589470', '1288747266', '63887454', '919947757', '2812610363', '1262776610', '309311250', '431071870', '2186062965', '77540948', '275276082', '835763629', '4355797094', '1532634804', '4224912857', '4311371968', '725087342994796547', '283194963', '32327154', '1089671456', '860533052', '2436925232', '71693056', '42095269', '2682614264', '267905424', '725054864619876354', '2496032305', '3010773533', '885733974', '542059607', '3303514776', '3146721548', '323264925', '3110775388', '204538077', '60121599', '1012082191', '1309228764', '1532684359', '2878166306', '436795156', '758143135', '769580395', '2559925034', '2213187264', '502106025', '376902576', '473285651', '291831562', '2686628156', '168252679', '174618314', '1489703012', '3356526207', '2953396947', '2468867313', '2884956433', '287818581', '400524509', '2589212653', '53210455', '42903387', '2353742575', '2436879253', '2960195054', '1385203406', '309064164', '26140710', '2483271108', '2433107496', '2433112993', '278098811', '29223684', '544686866', '156005263', '459860456', '262269796', '3026856185', '3095604915', '3000298592', '3059844709', '2555559314', '2578893744', '438911304', '1327833169', '77818394', '22781679']"
701556530,susie_bryan,['#nationaldogday'],"['3033910885', '4038362244', '2279821525', '453608638', '2334575883', '1579222693', '3278824297', '463222614', '565916819', '443284100', '87284779', '2249541548', '3013830111', '3013874134', '434573643', '2185574365', '490542138', '2665072971', '2560026217', '1346726978', '538433951', '1217196673', '396982245', '470714453', '345002192', '954925578', '1353559987', '420789665', '348868359', '610927647', '930638251', '410798323', '177889148', '952383553', '555525404', '408101629', '352727392', '786264457', '348632143', '322408585', '355893143', '463299026']"
1508079846,Juliannnnnnnn10,['#nationaldogday'],"['15097566', '5838072', '96879107', '1520744558', '625016581', '294826300', '604100998', '607467211', '4233176899', '1018925298', '227879769', '1397796372', '299364430', '395637033', '720942246', '540764393', '345801515', '1038978475', '154280902', '296971297', '159225370', '2886226879', '378204367', '488838893', '144742593', '191985864', '1027392638', '2555393190', '586342577', '105297123', '2383005914', '864112968', '583545411', '169686021', '96951800', '158487331', '407370060', '1196019037', '186630811', '2202478220', '1470722864', '172782604', '28665877', '1228968174', '147869906', '27195114', '25365536', '34507480', '27260086', '26489598', '15356900']"
2386386438,mannyyaraquil,['#nationaldogday'],"['3766424837', '119509520', '144166661', '352102757', '910874659', '1421475978', '2301573020', '503428852', '61373007', '2517187819', '2769665669', '3226122031', '53538995', '3764105054', '189801036', '1858485337', '16560657', '720522199476506624', '1250318246', '4663601656', '714918833086181376', '16541674', '154280902', '275871993', '1483644283', '201790059', '1529229716', '709930431999823872', '81781612', '232386596', '1079108184', '3901789823', '3253962492', '2669939557', '261783347', '4048311262', '4896307534', '1519378628', '3129508451', '463788142', '2708019468', '100367708', '4860315111', '390481942', '233183631', '3231956258', '4866990466', '1570725764', '3839884229', '1352586948', '2911183880', '2895030648', '3056503791', '375158883', '2808663432', '995802422', '3105826730', '349502431', '3386001400', '336649613', '421830010', '3242554800', '49043438', '282799980', '267545354', '277080666', '1327645560', '2595588834', '167484753', '306266701', '3040961495', '3050250850', '1695439886', '3700333633', '3146413624', '2848149332', '3063032281', '4325372295', '320973964', '3864256214', '3196802544', '35472060', '2298383185', '2300232479', '2646336846', '2207734063', '1721247050', '1611635503', '2802170367', '2254997936', '622015102', '1047199152', '19028953', '2818230187', '2922268330', '2898641801', '2562661320', '3105693504', '3172152151', '3095741260', '1081877011', '2845524491', '176566242', '2841974300', '3147024002', '2744287168', '1204567627', '126336445', '3188280715', '454105769', '210137448', '209867913', '384067793', '117549772', '18892596', '2346263246', '2374176276', '312755642', '32688098', '549510165', '275415306', '541772949', '1077342840']"
2160517503,joselynne__,['#nationaldogday'],"['3407121572', '234169908', '1241782441', '2656544817', '1681638956', '910874659', '860595458', '262336624', '4688204064', '3125581648', '69679927', '1635077976', '3142692962', '30180137', '3110554493', '2745549259', '2997163378', '3782410462', '4715482267', '28991054', '2691623593', '117848769', '3140566123', '4789293628', '29442313', '93755941', '2157766698', '3242554800', '2900125707', '1374010574', '17364412', '42562446', '358485376', '258636409', '3359197642', '2875648066', '2732403718', '3794895139', '1005808225', '76131466', '3572976556', '126336445', '595994647', '3319545392', '1482169561', '3277953066', '2272856978', '1209516660', '3276493760', '1305778243', '717278287', '22736017', '66618379', '274119641', '492399548', '266336410', '137260976', '486955518', '405357311', '435525090', '429570086', '479371480', '560362416', '60050843', '3323977847', '801281178', '498177610', '2542207489', '37836873', '68907936', '123142805', '119509520', '169686021', '27195114', '31239408', '255388236', '15485441', '21952592', '96829836', '166747718', '28165335', '2148693998', '38519315', '139869817', '130068464', '17936793', '14629315', '243287822', '18450106', '79293791', '17915334', '19028953', '19279990', '549749560', '278328390', '95836787', '164590998', '18055737', '91408245', '23561980', '181572333', '17216468', '214162237', '28180494', '45374259', '39689218', '1205974434', '310687757', '134954857', '393488321', '66699013', '21111883', '268414482', '61484151', '354464050', '203144854', '136724883', '210137448', '404480285', '1543968960', '282210328', '86980320', '1855454736', '180949358', '25955561', '16589495', '18159470', '141944292', '115485051']"
1564331288,ParisNicePie,['#respecttylerjoseph'],"['221412285', '1290324295', '380433983', '2908689672', '2784375704', '3524715023', '2359717144', '2540885759', '1573408398', '305694283', '321970500', '1335951494', '2759138339', '122481586', '57716608', '17635904', '43534925', '29653923', '146844902', '4321855541', '18378446', '24287329', '2967933009', '273138340', '3588973217', '2177420990', '2324671124', '3034432560', '711025659573735425', '2235346057', '535883965', '2957398253', '840495458', '167361989', '3086026040', '69523166', '340688801', '66732606', '1659333062', '2973975118', '4610421747', '4297806626', '2687627611', '3239535380', '3433492655', '3017982239', '140549930', '2434043868', '4699011974', '2915628352', '2957461426', '340035311', '3386064567', '2272215468', '612750924', '266336410', '2970616323', '77596200', '2933742438', '779898205', '999639157', '910212194', '2498960456', '2418204420', '2781483572', '545443555', '45709328', '1392236496', '4659088213', '739784130', '53338746', '292444943', '256067118', '380520398', '3236956392', '4769367395', '418707217', '4260811529', '525312787', '2940131020', '794264106', '2192464466', '4034204296', '4914577191', '47264317', '58152842', '3017261102', '2655830472', '1601290776', '264107729', '713091805491933186', '2611260818', '2575626198', '523512145', '1428754159', '1671108674', '3883198572', '591164053', '1665940069', '984413802', '1891280354', '29061673', '313525912', '1093124360', '701607056', '3245397274', '2272856978', '358155712', '2196840571', '2366319246', '3160646900', '44733150', '66339576', '30914431', '977614921', '457692129', '2385749072', '3848713878', '615214819', '588730194', '3507260114', '3091817357', '2205082777', '61003804', '384047557', '27970832', '337502808', '237634998', '412948496', '315919021', '23375688', '114354410', '380399508', '84279963', '176566242', '158314798', '181561712', '105119490', '403245020', '403255314', '403246803', '439125710', '14631115', '40059553']"
31087443,aniyah2105,['#nationaldogday'],"['14942684', '1520876749', '859294034', '30395398', '741696985', '743538714', '34716038', '168317678', '28331519', '200607519', '158314798', '22970145', '16004470', '22449367', '51405063', '35936474', '299242570', '298165815', '21879024', '75266034', '1058376110', '3393521', '17371873', '20434358', '20793816', '618420295', '262388975', '17493085', '1345393938', '70722719', '46769281', '46177695', '2458283886', '423723318', '2249043324', '12512092', '4038362244', '720373269803589632', '22178780', '391037985', '24202701', '701615052', '215952307', '52939106', '21414150', '122530604', '104288093', '104249727', '725134632618999810', '108382988', '725111944647172097', '725038151643832321', '725050027392028672', '16560043', '725080142754750465', '725071780721774592', '227139883', '344143456', '725168059485401088', '725059258153353217', '725087342994796547', '725169909165084673', '725054864619876354', '725042662781374466', '725166115702362112', '725160170322583554', '725162880337862658', '725139943006326784', '725137632817209344', '725047901244788736', '725052889136271360', '53853197', '14790966', '27529312', '705647052', '20691449', '2835276183', '720637212799459328', '3111553475', '348217747', '48654999', '46503181', '262351301', '1397342508', '2584213500', '24526844', '28136539', '1059194370', '339149210', '1064042478', '27260086', '38430168', '14364779', '24886570', '2409543974', '30274144', '209806777', '349290706', '282426167', '28370738', '224221596', '2176282656', '22798468', '17448575', '293910828', '14279256', '288333760', '1486163744', '1242245990', '305208218', '19081001', '26090319', '3327720838', '3320745074', '618408641', '145784513', '138223131', '2803191', '961253773', '19017237', '815537202', '555708399', '870680989', '14388488', '14654552', '1036634683', '19659797', '20927756', '38234856', '1643752652', '90570778', '244211904', '1654381699', '22789001', '1526321732', '756011167', '22676390', '18131961', '15888142', '19671129', '72665816', '19433528', '28870086', '96242829', '14305711', '125198464', '16029470', '3311702028', '724141423', '27673684', '1173108078', '68884956', '58466292', '270949258', '39615521', '193757722', '721341752', '42170658', '133448051', '26585095', '16407145', '15369253', '2923429938', '1911669378', '115832484', '77010454', '36666490', '23023236', '4103657834', '14117843', '173677727', '28474662', '20355988', '24325547', '361270172', '316756361', '345522684', '106854950', '29403387', '211902633', '28025485', '70202449', '255330628', '51104447', '244627772', '18009781', '23690344', '336124836', '159225370', '17950422', '65647594', '234521957', '246302252', '5528562', '18479513', '20641995', '51599026', '27131277', '59889953', '260629728', '1516479518', '14942701', '35831704', '380515152', '496394130', '16317570', '787075928', '316511921', '52160030', '55117855', '82148276', '47218790', '22571216', '157831324', '16691049', '236247068', '146249884', '834281252', '510322989', '34722543', '18625669', '39633585', '2811330143', '375268417', '756303950', '2433112993', '3303293865', '42562446', '15635604', '3146721548', '1536791610', '3065429605', '352852079', '3192068463', '3146753779', '3145749712', '3102622272', '3102712483', '3146239421', '104897297', '2715115656', '1115148079', '113560280', '82192104', '249249080', '783763632', '20064449', '94166168', '310463188', '277180205', '635024437', '19936565', '65186457', '15945351', '835763629', '66395780', '248882821', '297074078', '234552226', '163988143', '2679055230', '46335511', '104979702', '14772687', '2786311606', '1618007706', '2825143130', '20416406', '251496825', '1566209258', '38216731', '467758710', '255388236', '2836928588', '124023833', '55042866', '435917351', '95520415', '3070265562', '46296304', '2538115178', '36141681', '17984536', '14791251', '45900567', '3063032281', '18124756', '96699263', '959809524', '264501955', '31451408', '50532092', '23350995', '30163946', '21915474', '87809737', '2893511188', '16672159', '16403943', '23544596', '2856274556', '3055857760', '200163448', '1303126417', '14062554', '1485029462', '30488225', '155620016', '22515643', '1198406491', '24971724', '342560704', '14790899', '74712538', '23497233', '31080039', '272250951', '15876379', '391834260', '45892981', '269558785', '23632910', '137862496', '44039298', '8940342', '25355724', '105147032', '64770337', '898386193', '65773523', '34036028', '1308934753', '1537478390', '34701524', '96915603', '33757562', '18774567', '422063244', '1921305014', '241382835', '135648787', '241264057', '67220892', '66528154', '23883319', '23136007', '262794965', '196318875', '251294686', '125481462', '110473412', '36042554', '2812768561', '14423603', '748013066', '24776235', '37344334', '21577728', '17466140', '341953976', '475988505', '33614600', '85452649', '27930140', '91478624', '22736710', '34430522', '91390383', '55573873', '31927467', '20814430', '376502929', '1906176547', '37697834', '188812105', '148821929', '80144576', '37515801', '2336781516', '36105669', '372572536', '172918064', '364450296', '23997019', '2449205839', '2436879253', '34507480', '22959589', '16193578', '263928436', '252663106', '540362357', '47566850', '570458176', '204137620', '613771892', '16343134', '344284402', '67535202', '34738598', '17074714', '26637884', '2436906012', '17465040', '430744802', '493364899', '2302143744', '159643888', '16579345', '35172509', '2736059174', '396577487', '40197535', '297393505', '380730306', '154677827', '32340023', '14511951', '355307031', '1337291258', '75449249', '91115924', '248349389', '196139446', '17883640', '2468867313', '41055396', '116904515', '118958259', '153694176', '249868753', '1114642723', '223930072', '24291261', '224810036', '75343843', '110195330', '1532406751', '523700395', '229385617', '21040811', '1895278116', '595667888', '17398348', '306978537', '793228710', '2830872505', '18831507', '15654868', '415605847', '225539878', '2832288816', '2717254872', '22209201', '237845487', '30465594', '71174380', '36169080', '233663430', '155544257', '14885860', '2271284180', '117521617', '17049258', '56783491', '33330562', '33549858', '128726359', '2436925232', '39288259', '22736137', '20095845', '58865001', '27455517', '23967651', '61830970', '110752638', '277546050', '41229669', '35874969', '21414413', '26042080', '544873251', '18450106', '2463499796', '59578815', '19425947', '2354060018', '27002573', '14798210', '74231747', '1399487250', '2294597605', '613542402', '222676440', '12640502', '42519612', '278072240', '37996178', '293584005', '274295451', '343105430', '2436928212', '2436873972', '30317085', '2436902388', '46664685', '184964515', '33473521', '14824849', '2433107496', '18373162', '50883209', '120207925', '53643297', '34104616', '23593931', '49269819', '166270127', '16814500', '21934026', '259392555', '309176758', '198975780', '69500255', '47285504', '16175507', '811413589', '413386786', '431429137', '2511477648', '21388284', '22527671', '1523388686', '14592079', '154362699', '107534649', '120943272', '1132994426', '274673392', '154444406', '256881576', '567696090', '24083901', '7563792', '353060311', '28448830', '104235481', '473648853', '157130293', '205441601', '24342206', '81172502', '79758113', '269552973', '1971858889', '330664915', '202409095', '19054622', '2483271108', '457554412', '2359926157', '241141897', '41716273', '32880255', '78986763', '834182083', '263872769', '17294851', '2353394587', '25879140', '494337968', '42052422', '340635228', '135249573', '1918360826', '146099195', '890361582', '468882949', '1588486417', '65289126', '20557971', '277161300', '1616497351', '262749118', '2362916395', '322803070', '72915722', '2327860633', '24736925', '32152579', '288764875', '437136024', '205915163', '26900945', '238759883', '29300352', '1048960958', '293261997', '24327133', '1385181128', '493642281', '29308565', '2415268284', '87229476', '57698629', '28417043', '27725199', '502281810', '43522180', '31353077', '47786101', '107512859', '14983499', '380051568', '198560066', '571083342', '2149321922', '31355401', '38679388', '238319766', '26608610', '252818096', '631643743', '327090372', '1260366252', '24531730', '287281370', '1532684359', '1149386466', '287435891', '35348026', '30022428', '618512779', '748678728', '1924364738', '21305757', '21910850', '15033883', '51263592', '602884368', '27583598', '46755867', '36359791', '14939981', '977733859', '1290082680', '82775356', '428375686', '41651800', '783214', '580097412', '1852050642', '1465667132', '1681867315', '924302402', '165870323', '30047168', '58975906', '39364684', '46116615', '158777509', '18847632', '19777398', '15518965', '17844280', '217160945', '41980930', '158468291', '90976827', '433418699', '155823836', '14626738', '15791186', '89593711', '587149358', '26755061', '512613427', '24382752', '315524352', '66219583', '34369690', '132232242', '1385203406', '355743494', '355741893', '2269134614', '35031708', '1216976942', '740645960', '95749490', '329746058', '57097104', '124335068', '890891', '59624844', '244727125', '27698202', '296427730', '23508439', '16458319', '19373710', '436292177', '147258792', '22815383', '501389799', '469696293', '376499282', '472309814', '608499479', '1540100558', '28221296', '100305293', '26140710', '413369780', '23978950', '33923443', '214791922', '1947837007', '1532634804', '150022887', '63227257', '431073743', '31839038', '223622368', '495209340', '2176998871', '339143341', '54021284', '16050554', '167155452', '219540733', '22941372', '1330457336', '1061281784', '30555146', '2153380262', '36880083', '524487620', '141052723', '17877730', '169291609', '20177956', '14462439', '196925561', '110509537', '153491693', '19362299', '17518588', '126632581', '25389599', '341258707', '186404598', '24502450', '34464376', '18750157', '21568477', '24341373', '31502152', '84353161', '183351664', '342165503', '44183608', '24931027', '1067491944', '267921808', '277596528', '255657736', '75916180', '299112358', '248747209', '288304848', '398458864', '362786454', '28053355', '429298552', '499336680', '502017570', '17565514', '40519628', '27711339', '17662117', '20823773', '403424204', '336116660', '847123669', '19330043', '37338814', '29312953', '1480251510', '365644014', '102850084', '424695908', '492399548', '29307276', '339336382', '282392576', '158768032', '492566290', '563389965', '45055696', '61898653', '278098811', '50725573', '33258488', '29307925', '185487499', '26553086', '23561980', '386244525', '14790817', '35845000', '45266183', '16247383', '18216512', '19341804', '19517747', '16683297', '1057255670', '132708764', '465245804', '18007213', '18159470', '14665687', '500651859', '517849490', '24815314', '22540123', '500042487', '67436849', '27706753', '594305024', '77257471', '24919972', '581327594', '19751206', '112632373', '170424259', '50811932', '47186755', '21838634', '1523654846', '123417995', '324739060', '29724393', '591362643', '70201312', '263227378', '2557521', '40101400', '14920785', '15637375', '372891057', '279319647', '53297035', '33581258', '28208983', '156132825', '15693493', '62290422', '23859156', '26642006', '285282053', '22978686', '39133793', '20655388', '39773566', '179782842', '303048990', '142528310', '205302299', '544517731', '180505807', '47423414', '41265813', '29611918', '153295172', '2463721', '784304', '267921844', '9629222', '36686415', '51219631', '277276900', '102600381', '229943617', '245992215', '46306646', '21111883', '42927636', '413487212', '17243213', '248900032', '16812787', '19028953', '268941928', '18825961', '20940081', '16912739', '409486555', '30065676', '245015387', '204485872', '131948686', '40519997', '84092181', '20609518', '80094297', '155459701', '138600717', '28209292', '19426551', '350628549', '92372285', '25203361', '18676369', '200913899', '24139243', '198599889', '46452468', '250831586', '15830716', '61391304', '28076276', '13838562', '197034645', '90420314', '75974281', '168658290', '395610034', '147769291', '102230123', '33990291', '32939851', '108095136', '19555067', '22179997', '28897926', '17087270', '31119337', '50515656', '40080940', '74867249', '12266442', '18278629', '18121619', '30279060', '18395177', '21425125', '15224867', '19272244', '96829836', '18610936', '29330030', '428333', '18222378', '40908929', '30782495', '20204927', '389845002', '174063541', '32122637', '373975061', '153815073', '13058232', '12925072', '95731075', '63796828', '6211972', '28706024', '39325978', '19018401', '18091904', '23006794', '17174309', '17696167', '20696985', '17019152', '6273552', '19404587', '144921014', '16222584', '24360909', '87239242', '32621370', '33041426', '89503894', '25351121', '84358766', '41533440', '30602016', '52551600', '26053643', '54682125', '56736161', '14506253', '16312576', '43192807', '15439395', '66481133', '74486139', '59882553', '20255162', '389155479', '19043902', '50374439', '15010370', '135679321', '110839423', '18336787', '30767393', '19571299', '33514869', '19791490', '63677189', '219682445', '61355746', '291239594', '26895879', '256409802', '22733444', '28054681', '373101137', '34192959', '68838777', '54125479', '256674693', '52820773', '40321246', '361564025', '338084918', '78385842', '19248106', '254274083', '24774508', '149726145', '185314895', '96851347', '26367986', '21276574', '58528137', '759251', '28644174', '6427882', '22412376', '139636675', '25830909', '14773982', '297047872', '26892157', '66492624', '101928415', '168735527', '52803520', '275215221', '21969693', '44204341', '30503160', '2883841', '80700514', '19877186', '30973', '15846407', '90334660', '17581754', '17560096', '45279311', '16560657', '92717138', '21705931', '18783665', '67982898', '22685200', '43214455', '20322929', '117778179', '31239408', '23151437', '184910040', '45203497', '16630362', '145499533', '15485441', '53153263', '24740625', '23148645', '3004231', '26347170', '21447363', '20659839', '30309979', '16264006', '18228898', '169686021', '119509520', '22940219', '42384760', '21454322', '30793542', '26257166', '27115071', '32453930', '85633543', '33995409', '155659213', '19923144', '17486893', '110827653', '26281395', '256409561', '274119641', '66561957', '107957231', '65992743', '21148293', '16409683', '141664648', '259379883', '268439864', '94360081', '14740219', '17919972', '271310204', '50826280', '27778893', '54951973', '85603854', '24278900', '51202632', '114052770', '104299103', '25589776', '23375688', '17169320', '17287211', '33037625', '21291262', '188647212', '16190898', '29840295', '100220864', '95515846', '93935921', '109713729', '111690277', '28638191', '23967578', '17461978', '23502877', '158102435', '116362700', '35787166', '27195114', '30822306', '49717874', '25027806', '7428362', '24775528', '23083404', '58267225', '41218028', '59949396', '14583400', '24807616', '133880286', '101879887', '19554706', '16463853', '26589987', '20978103', '58598187', '35094637', '92367751', '32959253', '62902439', '25365536', '27989078', '18863815', '16727535', '18220175', '14230524', '2367911', '24966423', '49573859', '44409004', '19077044', '26565946', '24621955', '27042513', '23617610', '19058681', '19397785']"
2211211975,Alana_Urie_CX,['#respecttylerjoseph'],"['45400037', '16712746', '59325073', '1659312505', '221412285', '255228646', '3282859598', '4462881555', '2705352470', '72423061', '443151451', '254261735', '519695301', '176036644', '2953681855', '554510636', '14373805', '46764346', '2987825762', '4151357832', '56276182', '747158080631123968', '2916590951', '19017237', '171682730', '45709328', '176566242', '1416480746', '612408336', '1569024350', '43815496', '9989862', '210238655', '4400612183', '24939978', '20188930', '716901834', '16547369', '3322950789', '3164387616', '42345999', '116838461', '39689218', '106837463', '376502929', '1971215150', '55601939', '66699013', '14456460', '267305045', '39596022', '25365536', '169686021', '27988781', '22401519', '26046526', '55416850', '14601237', '17944853', '17791762', '21952592', '141341662', '16043308', '155544257', '23112346', '475199073', '158122818', '6018802', '6018732', '20722851', '65051962', '40349928', '57824414', '18450106', '31444922', '11018442', '7831092', '15392391', '20632796', '71026122', '167421802', '59553554', '29330577', '567562934', '17467600', '23464695', '22548403', '62513246', '95835083', '64495817', '61592079', '2298638443', '474919140', '35175054', '954427716', '19413393', '377188743', '29442313', '216776631', '19088665', '269051161', '18643769', '627856231', '21076522', '47799910', '32318326', '153918448', '39742346', '269046025', '701983068', '52484614', '50037051', '266336410', '275303288', '31114845', '200638031', '50352671', '58528137', '173210133', '95465386', '2862831199', '69981632', '1883898332', '2905873061', '4847816956', '23088176', '55660997', '77596200', '704866695110909952', '85124669', '564616699', '56505125', '382267114', '20536157', '50393960', '1330457336', '1339835893', '1093090866', '1536791610', '30313925', '23022687', '813286', '3105826730', '1707791742', '160319128', '592309049', '126438431', '22536055', '137460929', '7212562', '74452613', '382181996', '21659166', '63586621', '5162861', '40245758', '300878069', '17230018', '8771022', '46177695', '32152579', '59889953', '283441072', '20127529', '162878430', '2995108499', '2379602371', '4847546422', '3151236929', '1102039951', '5800582', '313525912', '315919021', '216430965', '2994762352', '1228962176', '612750924', '3313119760', '110365072', '2893511188', '241382835', '20106852', '4625687418', '3038295012', '427930773', '3680721313', '1320747446', '2744029733', '3937200269', '2990123020', '2943661677', '811559461', '2400242515', '3368096206', '3296560880', '3797494996', '4278622707', '4511964442', '2899614372', '2562036377', '2159303791', '746966701', '3240157497', '2752530867', '2787517635', '3235258434', '2232396886', '3136560514', '3397343387', '3988582221', '2602093257', '2592155152', '2366143536', '2165257625', '2763695009', '971004290', '2555255516', '3930039263', '861437850', '1476466208', '3918171040', '3292089622', '465843169', '2782752502', '305024319', '2455296839', '2720844287', '2881171194', '3294228223', '4070025373', '745216304', '3139629789', '1216295934', '2779500724', '3196637275', '14202104', '311078528', '18354997', '3028669853', '3299712100', '3166553152', '2895322328', '2198836795', '3400057473', '3053518973', '3400264295', '3176970158', '2768203635', '2830475628', '3071357927', '3073170124', '2779560683', '74466455', '18055737', '1345881386', '1906234147', '457554412', '250426745', '483389407', '6895522', '2518846417', '19956739', '17860586', '125122481', '393488321', '122482029', '44312605', '56783491', '2597517788', '976064418', '1475057690', '2179500110', '2281425054', '2744965365', '216201838', '47711578', '39538010', '1471247503', '53338746', '612009655', '268414482', '308297673', '117107500', '574372838', '46116615', '1891280354', '2277987156', '79650494', '84279963', '6480682', '23497233', '390860562', '103550181', '517077573', '24776235', '798234950', '372553734', '45266183', '23490797', '820003056', '18734884', '344316738', '632116402', '18378446', '18253727', '18253340', '36704352', '337502808', '17503591', '330705266', '14631115', '278328390', '40059553', '236699098', '379408088', '970942356', '132774626', '604300001', '312230865', '55728361', '320297405', '1109164374', '23151437', '88442109', '41229669', '79601914', '176224244', '27022925', '2324202541', '2207667956', '98199951', '45494617', '139539038', '40908929', '73171449', '90896009', '133880286', '28201743', '239760107', '205437050', '355307031', '180949358', '32985158', '19882775', '275871993', '91408245', '15460081', '154280902', '34507480', '14166096', '81825702', '184910040', '27760317', '21111883', '586671909', '18863815', '43003845', '16212952', '27970832', '16213013', '16862142', '10228272', '115485051', '783214', '27466653', '198270108', '18588279', '16794568', '14222536', '289969718', '15846407', '28706024', '30973', '321970500', '85452649', '112289040', '237670274', '35787166', '23375688', '17919972', '14230524', '79293791', '181561712', '105119490', '158314798', '209708391']"
616727155,Kristhekitty,['#nationaldogday'],"['2273227202', '956888370', '1246631490', '719308390405578752', '390274454', '573299587', '3981942198', '1429480158', '1409798257', '120689778', '1321765501', '335141638', '2391232105', '196853360', '240990050', '1598790960', '284441324', '4312396755', '2295511306', '131752870', '1310630059', '4228323029', '277185371', '83472953', '78986763', '338033299', '444095923', '35985504', '1184239680', '130379269', '1451940956', '1122732866', '154280902', '3038295012', '46764346', '127245578', '45709328', '798234950', '117481846', '89003506', '1609517533', '50352671', '590982764', '144213960', '326892184', '63168789', '68884124', '27970832', '44247586', '2177249282', '1434154795', '302841137', '1698238964', '703206283', '20355988', '1436659309', '16213013', '42872415', '3062768494', '14810162', '1646765102', '39656682', '2895322328', '186298759', '2286600556', '124443269', '311078528', '18354997', '22570337', '61033340', '160396614', '349495440', '20732623', '612043406', '15265990', '168566725', '37597184', '1416289596', '904987866', '91408245', '266336410', '1323404239', '219049532', '968934853', '1187647735', '366999215', '332055144', '2194473268', '555548903', '407261533', '14166096', '354471836', '61003804', '147305691', '1422946818', '33329113', '15533771', '132774626', '468957900', '2333517996', '378273237', '303362871', '289869074', '107482085', '2381410165', '1385526308', '15222083', '43534925', '29525453', '15422004', '1620905652', '1380665401', '17322656', '17322737', '17316367', '16258457', '8115852', '57345481', '21349535', '893657815', '167361989', '270901752', '1970041669', '1447714782', '743233788', '1253165725', '393657399', '601320686', '210238655', '1450244737', '216201838', '267305045', '1242268303', '1538338184', '189664027', '374212227', '17674486', '1594757053', '52484614', '95835083', '870539329', '18647905', '316553816', '179745270', '1104623226', '15217406', '559465029', '298527546', '211314838', '188616009', '716901834', '20188930', '19748674', '36000126', '51904457', '506793945', '132533271', '46832898', '52263303', '1041346340', '1372975219', '258140881', '1569024350', '40059553', '14631115', '47264317', '62760264', '16541085', '16541072', '16541185', '16540829', '40103071', '954427716', '39538010', '198270108', '21502768', '22449601', '53338746', '114026804', '23465218', '238834602', '18588279', '19348566', '40411743', '17966420', '81825702', '313525912', '216430965', '37972440', '14222536', '39596022', '43822174', '21164804', '87070315', '315919021', '1390900254', '285743805', '1557239922', '151059009', '550358933', '1487137423', '195352023', '335534204', '174939169', '1520708257', '14888578', '472799638', '16794568', '16212952', '243945601', '180456562', '19861480', '21415235', '134954857', '1206476953', '15450431', '218293029', '217606078', '29372426', '287936287', '251407908', '68875007', '1431470640', '30495613', '51100690', '22596730', '29300489', '18378446', '18734884', '122482029', '308297673', '139539038', '73171449', '180949358', '726309991', '77259362', '27478845', '66884864', '19632035', '141973538', '19634408', '19633194', '749639785', '155466415', '44394333', '228503117', '19634878', '18922329', '45374259', '19630241', '164738790', '59031383', '242914965', '64322822', '119135558', '338195737', '85452649', '591859349', '61484151', '66699013', '18536385', '560586066', '16588118', '280277011', '10228272', '15846407', '180505807', '16582027', '43815496', '54211178', '54089814', '22335448', '216581957', '65982984', '64107740', '22695629', '64537551', '76823111']"
